painting,painting_style,painting_subject,museum,museum_city,museum_country,artist,artist_nationality,artist_style,artist_birth,artist_death
Young Women by the Sea,Nabi,,,,,Pierre Bonnard,French,Nabi,1867,1947
Works of Mercy,Renaissance,,,,,Pieter Bruegel,Dutch,Renaissance,1525,1530
Le Casino de Nice aux Palmiers et aux Vasques,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Casino de Sainte-Adresse au Pêcheur,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Casino,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Concerto au Violon,Fauvism,Musics,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Manoir du Vallon,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Marche aux Poissons,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Pin,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Port du Havre,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Quintette,Fauvism,Musics,,,,Raoul Dufy,French,Fauvist,1877,1953
"Le Re´servoir a Golfe-Juan, a L'Oiseau",Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Le Violon,Fauvism,Musics,,,,Raoul Dufy,French,Fauvist,1877,1953
Les Maisons Rouges de Sainte-Adresse,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Les Voiliers a Deauville,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Mozart,Fauvism,Musics,,,,Raoul Dufy,French,Fauvist,1877,1953
Nature Morte au Sucrier Bleu,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Nogent-sur-Marne,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Nu dans un Paysage,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Paysage de Sicile,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Portrait de Madame Raoul Dufy,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Portrait du Poete Francois Berthault,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
"Portrait of Suzanne Dufy, the Artist's Sister",Fauvism,,The State Hermitage Museum,2,Russia,Raoul Dufy,French,Fauvist,1877,1953
Re´gates a Cowes,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Re´gates a Deauville,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Sous-Bois a Vallauris,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
The Paddock,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Trouville,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Voiliers dans le Port de Deauville,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Voiliers et Barques dans le Port,Fauvism,,,,,Raoul Dufy,French,Fauvist,1877,1953
Flora,Baroque,,The State Hermitage Museum,2,Russia,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Head of a Boy,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Head of Christ,Baroque,Jesus Christ,Philadelphia Museum of Art,Philadelphia,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Head of Christ,Baroque,Jesus Christ,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Hendrickje Bathing in a River,Baroque,,National Gallery,London,UK,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Hendrickje Stoffels,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Herman Doomer,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Jacob Blessing,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Jeremiah Lamenting the Destruction of Jerusalem,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Johannes Wtenbogaert,Baroque,,The J. Paul Getty Museum,Los Angeles,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Large Self-Portrait,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Laughing Young Man,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Lieven Willemsz Van Coppenol,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Lucretia,Baroque,,National Gallery of Art,Washington,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Lucretia,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man in a Beret,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man in a Fur-lined Coat,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man in a Red Cloak,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man in Armor (Mars),Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man in Oriental Clothing,Baroque,Portraits,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man in Oriental Costume,Baroque,,National Gallery of Art,Washington,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man in Oriental Dress,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man with a Beard,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man with a Magnifying Glass,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Man with a Steel Gorget,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Minerva,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Old Man with a Gold Chain,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Old Man with a Gold Chain,Baroque,,The Art Institute of Chicago,Chicago,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Old Woman Cutting Her Nails,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Pilate Washing His Hands,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of a Lady with an Ostrich-Feather Fan,Baroque,Portraits,National Gallery of Art,Washington,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
"Portrait of a Man, Member of the Van Beresteyn Family",Baroque,Portraits,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
"Portrait of a Man, Seated",Baroque,Portraits,National Gallery of Art,Washington,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of a Man (The Auctioneer),Baroque,Portraits,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of a Man with a Breastplate and Plumed Hat,Baroque,Portraits,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of a Man,Baroque,Portraits,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
"Portrait of a Woman, the Van Beresteyn Family",Baroque,Portraits,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of a Woman,Baroque,Portraits,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of a Young Woman with a Fan,Baroque,Portraits,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of Dirck Jansz. Pesser,Baroque,Portraits,Los Angeles County Museum of Art,Los Angeles,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of Hendrickje Stoffels,Baroque,Portraits,National Gallery,London,UK,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of Jacob de Gheyn (III),Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of Jacob Trip,Baroque,Portraits,National Gallery,London,UK,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of Maertgen van Bilderbeecq,Baroque,Portraits,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
"Portrait of Margaretha de Geer, Wife of Jacob Trip",Baroque,Portraits,National Gallery,London,UK,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
"Portrait of Margaretha de Geer, Wife of Jacob Trip",Baroque,Portraits,National Gallery,London,UK,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of Marten Looten,Baroque,Portraits,Los Angeles County Museum of Art,Los Angeles,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of Nicolaes Ruts,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait of Rembrandt Van Rijn,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Rembrandt as a Young Man,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Rembrandt's Son Titus,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Saskia Van Uylenburgh in Arcadian Costume,Baroque,,National Gallery,London,UK,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
"Saskia Van Uylenburgh, the Wife of the Artist",Baroque,,National Gallery of Art,Washington,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Saskia,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait,Baroque,Portraits,National Gallery of Art,Washington,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait,Baroque,Portraits,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait as the Apostle St. Paul,Baroque,Portraits,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait at 34,Baroque,Portraits,National Gallery,London,UK,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait at an Early Age,Baroque,Portraits,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait in a Gorget,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait in a Velvet Beret,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait with Beret,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Self-Portrait with Two Circles,Baroque,Portraits,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Sophonisba Receives the Cup of Poison,Baroque,,The Prado Museum,Madrid,Spain,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
St. Bartholomew,Baroque,,The J. Paul Getty Museum,Los Angeles,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
St. Bartholomew,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
St. Peter in Prison (The Apostle Peter Kneeling),Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
St. Peter's Denial,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Supper at Emmaus,Baroque,Christianity,Musée du Louvre,75001,France,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Supper at Emmaus,Baroque,Jesus Christ,Musée du Louvre,75001,France,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Abduction of Europa,Baroque,,The J. Paul Getty Museum,Los Angeles,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Anatomy Lesson of Dr. Jan Deyman,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Beheading of John the Baptist,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Conspiracy of the Batavians Under Claudius Civilis,Baroque,,National Gallery of Art,Washington,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Holy Family,Baroque,Christianity,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Jewish Bride,Baroque,Lovers,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Mennonite Preacher Anslo and His Wife,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Music Party,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Night Watch,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Philosopher,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Polish Rider,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
"The Prophetess Anna, Rembrandt's Mother",Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Raising of Lazarus,Baroque,,Los Angeles County Museum of Art,Los Angeles,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Return of the Prodigal Son,Baroque,,The State Hermitage Museum,2,Russia,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Sacrifice of Isaac,Baroque,Christianity,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Shipbuilder and His Wife,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Slaughtered Ox,Baroque,,Musée du Louvre,75001,France,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Standard Bearer (Floris Soop),Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Stone Bridge,Baroque,Bridges,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
The Toilet of Bathsheba,Baroque,Nude,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Titus Van Rijn in a Monk's Habit,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Tobit and Anna with the Kid Goat,Baroque,,Rijksmuseum,Amsterdam,Netherlands,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Tronie of a Man with a Feathered Beret,Baroque,,,,,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Woman with a Pink,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Young Woman with a Red Necklace,Baroque,,The Metropolitan Museum of Art,New York,USA,Rembrandt Van Rijn,Dutch,Baroque,1606,1669
Portrait de Madame Heim,Cubism,Abstract/Modern Art,,,,Robert Delaunay,French,Cubist,1885,1941
Portrait de Madame Heim,Cubism,,,,,Robert Delaunay,French,Cubist,1885,1941
Portrait de Madame Mandel,Cubism,,,,,Robert Delaunay,French,Cubist,1885,1941
Portrait de Maria Lani,Cubism,,,,,Robert Delaunay,French,Cubist,1885,1941
Portrait of Jean Metzinger,Cubism,,,,,Robert Delaunay,French,Cubist,1885,1941
Portugaise au Potiron,Cubism,,,,,Robert Delaunay,French,Cubist,1885,1941
Portuguese Woman,Cubism,Abstract/Modern Art,Thussen-Bornemisza Museum,Madrid,Spain,Robert Delaunay,French,Cubist,1885,1941
Prismes Electriques,Cubism,Abstract/Modern Art,,,,Robert Delaunay,French,Cubist,1885,1941
Relief Disques,Cubism,Abstract/Modern Art,The Museum of Modern Art,New York,USA,Robert Delaunay,French,Cubist,1885,1941
Relief Noir avec des Cercles de Couleur,Cubism,Abstract/Modern Art,Los Angeles County Museum of Art,Los Angeles,USA,Robert Delaunay,French,Cubist,1885,1941
Relief Rythme,Cubism,Abstract/Modern Art,Solomon R. Guggenheim Museum,New York,USA,Robert Delaunay,French,Cubist,1885,1941
Rhythm No. 1,Cubism,Abstract/Modern Art,The Museum of Modern Art,New York,USA,Robert Delaunay,French,Cubist,1885,1941
Route de Laon,Cubism,,,,,Robert Delaunay,French,Cubist,1885,1941
"Rythme, Joie de Vivre",Cubism,Abstract/Modern Art,,,,Robert Delaunay,French,Cubist,1885,1941
Rythmes Sans Fin Exhibition,Cubism,Abstract/Modern Art,The Tate Gallery,London,UK,Robert Delaunay,French,Cubist,1885,1941
Similtaneous Open Windows,Cubism,Abstract/Modern Art,The Tate Gallery,London,UK,Robert Delaunay,French,Cubist,1885,1941
The Eiffel Tower,Cubism,Abstract/Modern Art,,,,Robert Delaunay,French,Cubist,1885,1941
"The Three Windows, the Tower and the Wheel",Cubism,Abstract/Modern Art,The Museum of Modern Art,New York,USA,Robert Delaunay,French,Cubist,1885,1941
Tour Eiffel,Cubism,Abstract/Modern Art,,,,Robert Delaunay,French,Cubist,1885,1941
Tour Eiffel,Cubism,Abstract/Modern Art,,,,Robert Delaunay,French,Cubist,1885,1941
Triomphe de Paris,Cubism,Abstract/Modern Art,,,,Robert Delaunay,French,Cubist,1885,1941
Verseuse Etude,Cubism,Abstract/Modern Art,,,,Robert Delaunay,French,Cubist,1885,1941
Snow in New York,Realism,Winter,,,,Robert Henri,American,Realist,1865,1929
The Beach Hat,Realism,,The Museum of Modern Art,New York,USA,Robert Henri,American,Realist,1865,1929
The Blue Kimono,Realism,,,,,Robert Henri,American,Realist,1865,1929
The Blue Tam,Realism,,,,,Robert Henri,American,Realist,1865,1929
The Masquerade Dress,Realism,,,,,Robert Henri,American,Realist,1865,1929
The Old Model (Old Spanish Woman),Realism,,,,,Robert Henri,American,Realist,1865,1929
The Spanish Gypsy,Realism,,,,,Robert Henri,American,Realist,1865,1929
Viv,Realism,,,,,Robert Henri,American,Realist,1865,1929
Wee Annie Lavelle,Realism,,,,,Robert Henri,American,Realist,1865,1929
The Table Corner,Fauvism,,,,,Roger De La Fresnaye,French,Cubist,1885,1925
The Watering Can,Fauvism,,National Gallery of Art,Washington,USA,Roger De La Fresnaye,French,Cubist,1885,1925
White Leaves,Fauvism,,,,,Roger De La Fresnaye,French,Cubist,1885,1925
"The Old Stairs, Raixa",Post-Impressionism,,,,,Santiago Rusiñol,Spanish,Post-Impressionist,1861,1931
The Pergola,Post-Impressionism,,,,,Santiago Rusiñol,Spanish,Post-Impressionist,1861,1931
"The Seamstress, Sitges",Post-Impressionism,,,,,Santiago Rusiñol,Spanish,Post-Impressionist,1861,1931
"The Washing Place, Barcelona",Post-Impressionism,,,,,Santiago Rusiñol,Spanish,Post-Impressionist,1861,1931
View of Girona,Post-Impressionism,,,,,Santiago Rusiñol,Spanish,Post-Impressionist,1861,1931
View Over Soller,Post-Impressionism,,,,,Santiago Rusiñol,Spanish,Post-Impressionist,1861,1931
Washerwomen from the Barceloneta,Post-Impressionism,,,,,Santiago Rusiñol,Spanish,Post-Impressionist,1861,1931
White Farmhouse,Post-Impressionism,,,,,Santiago Rusiñol,Spanish,Post-Impressionist,1861,1931
The Horses of Achilles,Baroque,Horses,National Gallery,London,UK,Sir Anthony Van Dyck,Flemish,Baroque,1599,1641
