painting,painting_style,painting_subject,museum,museum_city,museum_country,artist,artist_nationality,artist_style,artist_birth,artist_death
Town,Fauvism,\N,The State Hermitage Museum,2,Russia,Maurice De Vlaminck,French,Fauvist,1876,1958
Une Nuit en Hiver,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
Usines et Fleuve,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
Vase de Fleurs,Fauvism,Flowers,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
View of the Seine,Fauvism,Rivers/Lakes,The State Hermitage Museum,2,Russia,Maurice De Vlaminck,French,Fauvist,1876,1958
Village Anime sous la Neige,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
Village au bord de la Rivie`re,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
Village dans le Perche,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
Village Pres de la Riviere,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
Voiliers sur la Marne,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
Voiliers,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
Vue de Village,Fauvism,\N,\N,\N,\N,Maurice De Vlaminck,French,Fauvist,1876,1958
La dune Rose,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
La Maison a L'Oree du Bois,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"La Maison Derriere la Grille, Dite la Maison du Poete",Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
La Palais de la Reine de Volupte from la Legende de Saint Christophe,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
La Pecheresse,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
La Princesse dans la Tour,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
La Source,Nabi,Nude,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"La Tonnelle, Ker Guen",Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Lapoutroie,Nabi,\N,Musée d'Orsay,Paris,France,Maurice Denis,French,Nabi,1870,1943
Le Bain (de Madeleine),Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Le Bateau Fleuri, Regates de Ploumanach",Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Le Gouter sous les Chataigniers,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Le Mystere Catholique,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Le Pont Saint-Ange,Nabi,Bridges,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Le Port de New York,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Le Reveil d'Ulysse,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Legende de Chevalerie ou Trois Jeunes Princesses,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Les Jardins D'Armide, Esquisse",Nabi,Gardens,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Les Jeux des Laveuses,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Les Orphelines,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Les Rochers Noirs,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Maternite a la Pomme,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Maternite, Anne-Marie et Marthe a la Bague Ovale",Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Maternite Ensoleillee,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Maternite or la Grande Seur au Prieure,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Miracle de Saint Efflam,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Nu de Dos au Crepuscule,Nabi,Nude,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Nymphes or la Seine a Port-Marly,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
October Evening,Nabi,\N,Musée d'Orsay,Paris,France,Maurice Denis,French,Nabi,1870,1943
Paradise,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Paysage de Campagne,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Petite vue de Venise,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Plage au Cerf-Volant,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Portrait de Madame Boubee,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Portrait de Mme Genet, sur le Trieux",Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Portrait d'Odette Frizac,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Portrait d'Une Demoiselle Roussi,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Portraits de deux Fillettes, Etude pour &quot;Notre Dame de l'E´cole&quot;",Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Printemps dans la Foret, Etude ou Paysage Blanc",Nabi,Spring,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Roger at Angelique,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Roscoff la Tourelle Marie Stuart,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Sainte Famille,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
San Domenico de Sienne,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
September Evening,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Soir sur la Plage, Apres le Bain",Nabi,Nude,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Sous le Pommier,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Springtime,Nabi,Spring,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Terrase a Fiesole, Dante et Beatrice",Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
The Muse,Nabi,Spring,Musée d'Orsay,Paris,France,Maurice Denis,French,Nabi,1870,1943
The Story of Psyche,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Triple Portrait de Marthe Fiancee,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Une Reunion Musicale,Nabi,Musics,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Venise,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Venise (Petite vue sous les Arcades),Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Vierge aux Cerises,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Vierge de Saint-Gonery,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
"Vignes a Bessan, Recto pont de Bordeaux, Verso",Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Villa D'Este,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Villa Lante,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Visite dans la Chambre Violette,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Vue de Toulouse,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Waves,Nabi,\N,\N,\N,\N,Maurice Denis,French,Nabi,1870,1943
Ladies in a Seaside Arbor,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Landscape Near Nahant,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Landscape (Park Scene),Post-Impressionism,\N,The Barnes Foundation,Philadelphia,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
Landscape (Road &amp; Town),Post-Impressionism,\N,The Barnes Foundation,Philadelphia,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
Landscape with Figures,Post-Impressionism,\N,The Barnes Foundation,Philadelphia,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
Landscape with Figures,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Marblehead Harbor,Post-Impressionism,\N,The Barnes Foundation,Philadelphia,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
New England Harbor,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
On the Beach No. 3,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
On the Shore,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Opal Sea,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Paris Omnibus,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Peaches Point,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Picnic by the Inlet,Post-Impressionism,\N,The Metropolitan Museum of Art,New York,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
Picnic,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Ponte Della Paglia,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Portrait of a Girl with Flowers,Post-Impressionism,Flowers,The Metropolitan Museum of Art,New York,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
Portrait of a Girl with Flowers,Post-Impressionism,Portraits,The Metropolitan Museum of Art,New York,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
Rainbow,Post-Impressionism,\N,Thussen-Bornemisza Museum,Madrid,Spain,Maurice Prendergast,American,Post-Impressionist,1858,1924
Salem Willows,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Seascape St. Malo,Post-Impressionism,\N,The Barnes Foundation,Philadelphia,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
Seashore,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Snow in April,Post-Impressionism,Winter,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Still Life,Post-Impressionism,Still-Life,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
"Still Life, Fruit and Flowers",Post-Impressionism,Flowers,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
"Still Life, Fruit and Flowers",Post-Impressionism,Still-Life,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Still Life with Apples,Post-Impressionism,Still-Life,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
Sunset and Sea Fog,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
The Beach,Post-Impressionism,\N,The Barnes Foundation,Philadelphia,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
The Beach &quot;No. 3&quot;,Post-Impressionism,\N,The Barnes Foundation,Philadelphia,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
The Cove,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
The Idlers,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
The Park at Sunset,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
The Promenade,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
The Seashore,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
The Swans,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
"Trees, Houses, People",Post-Impressionism,\N,The Barnes Foundation,Philadelphia,USA,Maurice Prendergast,American,Post-Impressionist,1858,1924
Under the Trees,Post-Impressionism,\N,\N,\N,\N,Maurice Prendergast,American,Post-Impressionist,1858,1924
"Eglise, Cremieux (Isere)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise de Provence,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise de Provence,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise de Saint-Bernard,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise de Saint-Hilarion (Seine-et-Oise),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Eglise de Serre, Luz-Saint-Sauveur (Haute-Pyrenees)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise de Villiens sur Morin,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise des Vaux-de-Cernay,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Eglise Notre-Dame de Bonne Esperance (Montbrison, Loire)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise Notre-Dame de Clignancourt,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Eglise, Rue Montalant sous la Neige a Marizy Sainte-Genevieve",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Eglise Saint-Michel, Limoges (Haute-Vienne)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise Saint Pierre de Montmartre et le Sacre´-Coeur,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise Saint-Pierre et Sacre´-Coeur de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Eglise Saint-Thomas, Montmagny",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Eglise Saint-Vincent a Ax-Les Thermes (Ariege),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Eglise Sainte-Marie, I'lle de Re (Charente-Inferieure)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Femmes aux Fortifs,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Flag Over the Town Hall,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Fortifications au nord de Paris,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Grande Rue Nationale a Sainte-Maure-de-Touraine,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Hotel du Lion d'Or, Vue du Centre, Mionnay",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Hotel Montaut a Foix (Ariege),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Impasse Trainee a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Impasse Trainee,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Belle Gabrielle a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Belle Gabrielle a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Belle Gabrielle et la Rue St. Vincent,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"La Belle Gabrielle, rue Saint-Vincent, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Butte Pinson a Montmagny,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Cathedrale de Rouen en Flammes (Seine-Maritime),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Chapelle Romane de Murat (Cantal),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"La Cour Colbert et l'Ancienne Chapelle, Paris",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"La Croix du Breuil, Rendezvous de Chasse d'Henri IV",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Ferme au Toit Vert,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"La Ferme Debray a Montmartre, Paris",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Ferme Debray,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Ferme,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Gare de Reuilly,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Guingette a Montmagny,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"La Maison Chaudoin, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Maison de Berlioz a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"La Maison de Chaume sous la Neige, rue Saint-Vincent a Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Maison de Mimi Pinson a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Maison de Mimi Pinson a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Maison de Mimi Pinson sous la Neige,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Maison de Mimi Pinson,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Maquis de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"La Place des Minimes, a Lyon-Saint Just",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Place du Tertre et Sacre´-Coeur,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Rue de l'Eperon et Rue de la Coutellerie a Pontoise,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Rue du Mont-Cenis Sous la Neige,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Rue Marcadet a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Rue Norvins a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Tour Saint-Jacques a Paris,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Lapin Agile, Rue des Saules sous la Neige, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Lapin Agile, Rue Saint-Vincent, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Lapin Agile sous la Neige, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Chateau aux Poivrieres,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Chateau de la Clayette (Saone-et-Loire),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Chateau de Saint-Bernard,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Chateau de Saint-Bernard,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Chateau,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Couvent de Morosaglia (Corse),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Jour des Elections dans le Arrondissement,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Lapin Agile,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Lapin Agile,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Lapin Agile,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Lapin Agile a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Lapin Agile,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Maquis a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Maquis a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Maquis a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Maquis a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Maquis a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Maquis de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Maquis de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Maquis de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Moulin de la Galette,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Moulin de la Galette,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Moulin de la Galette a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Moulin de la Galette a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Moulin de la Galette et le Sacre´-Coeur,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Le Moulin de la Galette, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Le Moulin de la Galette, Paris Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Le Moulin de la Galette sous la Neige, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Moulin de la Reine a Trianon,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Moulin de Sannois,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Parc de M. et Mme Utrillo au Vesinet,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Le Restaurant, Aux Vignobles de France",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Restaurant Lambert,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Square Saint-Pierre a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Theatre de l'Atelier a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Theatre de l'Atelier,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Le Viaduc (Passage Gare du Nord),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
L'Ecole Carnot a Argenteuil,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
L’Ecole,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
L'Église de Pontoise (Val-d'Oise),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
L'Église de Pontoise,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
L'Église de Saint-Jean-aux-Bois (Oise),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
L'Église de Saint-Michel (Charente),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
L'Église de Villennes Sur Seine,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"L'Entree a Mer-Haute, Mont Saint-Michel (Manche)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"L'Entree du Chateau de Cernay, Rue Magendie a Sannois",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Les Anciens Moulins de la Galette, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Les Anciens Moulins de Montmartre et la Ferme Debray,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Les Chapeaux de Lucie Valore,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Les Fortifications de Paris,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Les Fortifications, Paris",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Les Petits Moulins a l'Ile d'Ouessant (Finistere),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Les Remparts d'Angouleme (Charente),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Les Toits a Sarcelles,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Les Trois Moulins,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Les Trois Rues a Montmagny (Val-d'Oise),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Maison de Mimi Pinson, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Maison de Mimi-Pinson, Rue du Mont-Cenis, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Maison de Mimi Pinson, Rue du Mont-Cenis sous la Neige, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Maisons Blanches, Suresnes (Hauts de Seine)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Maixe (Marne),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Maixe sous la Neige (Meurthe et Moselle),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Maquis a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Maquis de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Maquis, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Maquis sous la Neige, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Marizy Sainte-Genevieve,Realism,\N,National Gallery of Art,Washington,USA,Maurice Utrillo,French,Realist,1883,1955
Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Montmartre, Moulin a la Galette",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Montmartre, Rue Saint Eleuthere",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Montmartre sous la Neige,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Moulin de la Galette, Carrefour rue Lepic et rue Girardon, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Moulin de la Galette, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Moulin de la Galette, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Moulin de la Galette, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Moulin de la Galette, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Moulin de la Galette, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
